psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debugni4Na:debugLBFj2,277,high,debugni4Na:debugLBFj2,385,low,debugni4Na:debugLBFj2,422, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugNjUhA:debugfiOJo,201,low,debugNjUhA:debugfiOJo,30,low,debugNjUhA:debugfiOJo,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,-2,43
debugNjUhA:debugfiOJo,201,low,debugNjUhA:debugfiOJo,53,low,debugNjUhA:debugfiOJo,55, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,-2,43
debugNjUhA:debugfiOJo,201,low,debugNjUhA:debugfiOJo,90,low,debugNjUhA:debugfiOJo,121, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugNjUhA:debugfiOJo,201,low,debugNjUhA:debugfiOJo,183,low,debugNjUhA:debugfiOJo,196, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,-2,43
debugNjUhA:debugfiOJo,269,high,debugNjUhA:debugfiOJo,226,low,debugNjUhA:debugfiOJo,271, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugNjUhA:debugfiOJo,314,low,debugNjUhA:debugfiOJo,334,medium,debugNjUhA:debugfiOJo,361, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_medium_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,-2,43
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,19,low,debugnmSe6:debug5aexq,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,35,medium,debugnmSe6:debug5aexq,37, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,62,medium,debugnmSe6:debug5aexq,79, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,112,high,debugnmSe6:debug5aexq,122, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,134,medium,debugnmSe6:debug5aexq,169, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugnmSe6:debug5aexq,306,high,debugnmSe6:debug5aexq,215,low,debugnmSe6:debug5aexq,235, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugNw0Fy:debugNAVFW,267,high,debugNw0Fy:debugNAVFW,34,medium,debugNw0Fy:debugNAVFW,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugNw0Fy:debugNAVFW,267,high,debugNw0Fy:debugNAVFW,70,medium,debugNw0Fy:debugNAVFW,76, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugNw0Fy:debugNAVFW,267,high,debugNw0Fy:debugNAVFW,508,low,debugNw0Fy:debugNAVFW,149, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugNw0Fy:debugNAVFW,267,high,debugNw0Fy:debugNAVFW,229,low,debugNw0Fy:debugNAVFW,246, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugNw0Fy:debugNAVFW,312,low,debugNw0Fy:debugNAVFW,280,low,debugNw0Fy:debugNAVFW,335, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,-2,43
debugNw0Fy:debugNAVFW,331,low,debugNw0Fy:debugNAVFW,387,low,debugNw0Fy:debugNAVFW,423, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugO6FGM:debugrM3lg,58,high,debugO6FGM:debugrM3lg,23,low,debugO6FGM:debugrM3lg,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugO6FGM:debugrM3lg,58,high,debugO6FGM:debugrM3lg,46,low,debugO6FGM:debugrM3lg,48, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugO6FGM:debugrM3lg,59,high,debugO6FGM:debugrM3lg,79,high,debugO6FGM:debugrM3lg,502, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugO6FGM:debugrM3lg,59,high,debugO6FGM:debugrM3lg,161,low,debugO6FGM:debugrM3lg,170, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugO6FGM:debugrM3lg,185,high,debugO6FGM:debugrM3lg,201,medium,debugO6FGM:debugrM3lg,237, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugO6FGM:debugrM3lg,293,high,debugO6FGM:debugrM3lg,297,medium,debugO6FGM:debugrM3lg,324, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugoDbr3:debug3aMSb,311,high,debugoDbr3:debug3aMSb,46,low,debugoDbr3:debug3aMSb,9, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugoDbr3:debug3aMSb,311,high,debugoDbr3:debug3aMSb,92,low,debugoDbr3:debug3aMSb,94, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugoDbr3:debug3aMSb,311,high,debugoDbr3:debug3aMSb,158,low,debugoDbr3:debug3aMSb,201, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugoDbr3:debug3aMSb,312,high,debugoDbr3:debug3aMSb,305,low,debugoDbr3:debug3aMSb,317, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugoDbr3:debug3aMSb,420,high,debugoDbr3:debug3aMSb,367,medium,debugoDbr3:debug3aMSb,428, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugoDbr3:debug3aMSb,522,high,debugoDbr3:debug3aMSb,506,low,debugoDbr3:debug3aMSb,541, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugoLHCn:debugPHRve,209,low,debugoLHCn:debugPHRve,16,low,debugoLHCn:debugPHRve,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugoLHCn:debugPHRve,209,low,debugoLHCn:debugPHRve,32,high,debugoLHCn:debugPHRve,35, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugoLHCn:debugPHRve,209,low,debugoLHCn:debugPHRve,61,high,debugoLHCn:debugPHRve,89, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_high_block_berth_1,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugoLHCn:debugPHRve,209,low,debugoLHCn:debugPHRve,131,high,debugoLHCn:debugPHRve,144, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,low_high_drop_berth_3,50,-5,-2,43
debugoLHCn:debugPHRve,209,low,debugoLHCn:debugPHRve,165,high,debugoLHCn:debugPHRve,200, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugoLHCn:debugPHRve,229,low,debugoLHCn:debugPHRve,248,high,debugoLHCn:debugPHRve,264, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugoOnG4:debugroRXC,5,high,debugoOnG4:debugroRXC,17,medium,debugoOnG4:debugroRXC,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugoOnG4:debugroRXC,5,high,debugoOnG4:debugroRXC,73,high,debugoOnG4:debugroRXC,99, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugoOnG4:debugroRXC,235,low,debugoOnG4:debugroRXC,188,high,debugoOnG4:debugroRXC,238, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugoOnG4:debugroRXC,235,low,debugoOnG4:debugroRXC,290,high,debugoOnG4:debugroRXC,321, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugOUbB0:debugACRrQ,62,high,debugOUbB0:debugACRrQ,22,medium,debugOUbB0:debugACRrQ,11, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugOUbB0:debugACRrQ,62,high,debugOUbB0:debugACRrQ,39,high,debugOUbB0:debugACRrQ,41, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugOUbB0:debugACRrQ,62,high,debugOUbB0:debugACRrQ,67,high,debugOUbB0:debugACRrQ,507, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugOUbB0:debugACRrQ,177,high,debugOUbB0:debugACRrQ,168,high,debugOUbB0:debugACRrQ,183, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,-2,43
debugOUbB0:debugACRrQ,289,high,debugOUbB0:debugACRrQ,228,high,debugOUbB0:debugACRrQ,293, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugOUbB0:debugACRrQ,290,high,debugOUbB0:debugACRrQ,379,high,debugOUbB0:debugACRrQ,427, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugp89rG:debugzfaHS,57,high,debugp89rG:debugzfaHS,29,low,debugp89rG:debugzfaHS,31, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugp89rG:debugzfaHS,57,high,debugp89rG:debugzfaHS,48,low,debugp89rG:debugzfaHS,62, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugp89rG:debugzfaHS,57,high,debugp89rG:debugzfaHS,93,low,debugp89rG:debugzfaHS,501, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugp89rG:debugzfaHS,116,low,debugp89rG:debugzfaHS,126,medium,debugp89rG:debugzfaHS,148, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugp89rG:debugzfaHS,116,low,debugp89rG:debugzfaHS,183,low,debugp89rG:debugzfaHS,203, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,50,-5,1,46
debugpsolW:debugFAovL,506,low,debugpsolW:debugFAovL,39,low,debugpsolW:debugFAovL,12, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugpsolW:debugFAovL,506,low,debugpsolW:debugFAovL,75,medium,debugpsolW:debugFAovL,80, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_1,low_medium_drop_berth_1,50,-5,1,46
debugpsolW:debugFAovL,141,high,debugpsolW:debugFAovL,127,medium,debugpsolW:debugFAovL,166, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,-2,43
debugpsolW:debugFAovL,255,high,debugpsolW:debugFAovL,240,medium,debugpsolW:debugFAovL,258, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_medium_block_berth_1,wh_question,command_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugpsolW:debugFAovL,256,high,debugpsolW:debugFAovL,303,high,debugpsolW:debugFAovL,351, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugpsolW:debugFAovL,256,high,debugpsolW:debugFAovL,425,high,debugpsolW:debugFAovL,456, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugpvKPM:debugZlK5I,79,low,debugpvKPM:debugZlK5I,31,low,debugpvKPM:debugZlK5I,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugpvKPM:debugZlK5I,79,low,debugpvKPM:debugZlK5I,71,low,debugpvKPM:debugZlK5I,73, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_3,low_low_drop_berth_3,50,-5,-2,43
debugpvKPM:debugZlK5I,125,high,debugpvKPM:debugZlK5I,117,low,debugpvKPM:debugZlK5I,158, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugpvKPM:debugZlK5I,125,high,debugpvKPM:debugZlK5I,200,low,debugpvKPM:debugZlK5I,216, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugpvKPM:debugZlK5I,236,high,debugpvKPM:debugZlK5I,256,low,debugpvKPM:debugZlK5I,298, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugpvKPM:debugZlK5I,236,high,debugpvKPM:debugZlK5I,361,low,debugpvKPM:debugZlK5I,389, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugQ3LIw:debugGmWNU,45,high,debugQ3LIw:debugGmWNU,30,low,debugQ3LIw:debugGmWNU,9, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugQ3LIw:debugGmWNU,226,low,debugQ3LIw:debugGmWNU,243,low,debugQ3LIw:debugGmWNU,296, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugQ3LIw:debugGmWNU,350,low,debugQ3LIw:debugGmWNU,347,low,debugQ3LIw:debugGmWNU,378, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_2,yn_question,command_yes_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugQ6tI0:debugUWvBR,99,low,debugQ6tI0:debugUWvBR,35,low,debugQ6tI0:debugUWvBR,37, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,low_low_block_berth_2,yn_question,command_yes_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugQ6tI0:debugUWvBR,99,low,debugQ6tI0:debugUWvBR,79,low,debugQ6tI0:debugUWvBR,509, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugQ6tI0:debugUWvBR,280,high,debugQ6tI0:debugUWvBR,235,low,debugQ6tI0:debugUWvBR,285, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugQ6tI0:debugUWvBR,389,high,debugQ6tI0:debugUWvBR,357,low,debugQ6tI0:debugUWvBR,390, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_1,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugqAKHr:debugUzRi3,20,high,debugqAKHr:debugUzRi3,21,medium,debugqAKHr:debugUzRi3,11, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugqAKHr:debugUzRi3,21,high,debugqAKHr:debugUzRi3,30,high,debugqAKHr:debugUzRi3,32, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqAKHr:debugUzRi3,21,high,debugqAKHr:debugUzRi3,45,high,debugqAKHr:debugUzRi3,59, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugqAKHr:debugUzRi3,21,high,debugqAKHr:debugUzRi3,85,medium,debugqAKHr:debugUzRi3,94, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugqAKHr:debugUzRi3,21,high,debugqAKHr:debugUzRi3,509,high,debugqAKHr:debugUzRi3,130, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqAKHr:debugUzRi3,147,high,debugqAKHr:debugUzRi3,161,high,debugqAKHr:debugUzRi3,174, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_medium_drop_berth_3,50,-5,1,46
debugqC1Id:debug1Yqeh,48,high,debugqC1Id:debug1Yqeh,28,low,debugqC1Id:debug1Yqeh,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_low_block_berth_3,yn_question,command_yes_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugqC1Id:debug1Yqeh,49,high,debugqC1Id:debug1Yqeh,53,medium,debugqC1Id:debug1Yqeh,55, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_1,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugqC1Id:debug1Yqeh,502,low,debugqC1Id:debug1Yqeh,90,low,debugqC1Id:debug1Yqeh,115, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_1,yn_question,command_yes_drop_berth_3,low_medium_drop_berth_3,50,-5,1,46
debugqC1Id:debug1Yqeh,174,high,debugqC1Id:debug1Yqeh,170,high,debugqC1Id:debug1Yqeh,186, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugqC1Id:debug1Yqeh,228,low,debugqC1Id:debug1Yqeh,216,high,debugqC1Id:debug1Yqeh,268, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_high_block_berth_1,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugqC1Id:debug1Yqeh,331,low,debugqC1Id:debug1Yqeh,330,medium,debugqC1Id:debug1Yqeh,362, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,low_medium_block_berth_1,yn_question,command_yes_drop_berth_3,low_medium_drop_berth_3,50,-5,1,46
debugqctTj:debugX5Fl7,504,low,debugqctTj:debugX5Fl7,18,medium,debugqctTj:debugX5Fl7,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_3,low_medium_drop_berth_3,50,-5,-2,43
debugqctTj:debugX5Fl7,504,low,debugqctTj:debugX5Fl7,38,high,debugqctTj:debugX5Fl7,40, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugqctTj:debugX5Fl7,504,low,debugqctTj:debugX5Fl7,74,high,debugqctTj:debugX5Fl7,98, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_high_block_berth_3,wh_question,command_drop_berth_2,low_high_drop_berth_2,50,-5,-2,43
debugqctTj:debugX5Fl7,140,high,debugqctTj:debugX5Fl7,161,high,debugqctTj:debugX5Fl7,175, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqctTj:debugX5Fl7,254,high,debugqctTj:debugX5Fl7,219,high,debugqctTj:debugX5Fl7,263, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugqctTj:debugX5Fl7,254,high,debugqctTj:debugX5Fl7,330,high,debugqctTj:debugX5Fl7,369, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugQjXqO:debugBYodS,68,high,debugQjXqO:debugBYodS,24,low,debugQjXqO:debugBYodS,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugQjXqO:debugBYodS,68,high,debugQjXqO:debugBYodS,54,low,debugQjXqO:debugBYodS,57, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugQjXqO:debugBYodS,69,high,debugQjXqO:debugBYodS,501,low,debugQjXqO:debugBYodS,134, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugQjXqO:debugBYodS,69,high,debugQjXqO:debugBYodS,204,low,debugQjXqO:debugBYodS,216, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugQjXqO:debugBYodS,296,high,debugQjXqO:debugBYodS,262,low,debugQjXqO:debugBYodS,318, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugQjXqO:debugBYodS,322,low,debugQjXqO:debugBYodS,388,low,debugQjXqO:debugBYodS,423, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugQKQjz:debugdJt4F,147,high,debugQKQjz:debugdJt4F,24,low,debugQKQjz:debugdJt4F,13, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugQKQjz:debugdJt4F,147,high,debugQKQjz:debugdJt4F,48,low,debugQKQjz:debugdJt4F,51, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugQKQjz:debugdJt4F,147,high,debugQKQjz:debugdJt4F,80,medium,debugQKQjz:debugdJt4F,117, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugQKQjz:debugdJt4F,148,high,debugQKQjz:debugdJt4F,178,medium,debugQKQjz:debugdJt4F,192, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_medium_block_berth_3,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
